model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1489,fl,1,20416,3820,1,1,1,7.637066841125488
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1546,sole,1,8733,8542,1,1,1,8.504493713378906
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1619, att,1,139265,70905,1,2,1,12.165154457092285
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1822, av,1,54913,11526,1,2,1,14.664511680603027
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1854,uss,1,37430,27046,1,1,1,10.183757781982422
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,1890,AG,1,2216,7701,1,2,1,8.235712051391602
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2095,utes,1,19575,53763,1,1,1,8.872818946838379
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2100, AN,2,47009,71849,2,3,1,
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2197, document,1,104258,20686,1,2,1,11.058636665344238
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2216,ric,1,11434,18790,1,1,1,8.340036392211914
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2375,erg,1,44040,24861,1,1,1,8.963277816772461
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2512,Action,1,1319,422,1,2,1,7.213690757751465
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2673,ically,1,62278,28584,1,1,1,10.01891040802002
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2682,vis,1,2662,808,1,1,1,7.04278564453125
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2700,ponents,1,46641,104699,1,2,1,11.575285911560059
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2752,pen,1,14460,28973,1,2,1,9.019688606262207
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2884, design,2,52637,124506,2,3,1,
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,2931,quired,1,9638,16903,1,1,1,8.59269905090332
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3114,cribe,1,55179,46385,1,2,1,11.281088829040527
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3182,create,1,2738,18828,1,2,1,10.42428970336914
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3246,agn,1,48693,28827,1,1,1,9.922966957092285
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3314,cul,1,31440,35718,1,1,1,9.054890632629395
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3323,Token,1,30587,35755,1,2,1,10.741278648376465
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3409, word,1,35234,54422,1,3,1,10.700427055358887
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3425, whether,1,31130,20672,1,3,1,12.279765129089355
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3509,node,1,8851,24614,1,2,1,10.517842292785645
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3613, members,1,3963,25943,1,4,1,9.76961612701416
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3738, human,1,71401,13745,1,2,1,14.2069091796875
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3751,fect,1,30912,20158,1,1,1,9.148567199707031
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,3774, unsigned,1,149212,118175,1,2,1,15.395198822021484
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,4372,avigation,1,25962,78573,1,2,1,11.36492919921875
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,4428, similar,1,12910,85601,1,2,1,12.428915977478027
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,4477,ARE,1,19131,14807,1,2,1,9.915863990783691
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,4520, Sec,1,20562,33677,1,2,1,12.33360767364502
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,4564, connect,1,60958,72925,1,2,1,12.369690895080566
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,4578,tag,1,60469,27649,1,2,1,9.450174331665039
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,4624,Repository,1,14894,33671,1,2,1,12.165072441101074
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,4738,ief,1,18071,22240,1,1,1,9.50232982635498
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,4796, campaign,1,30162,38790,1,3,1,11.468242645263672
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,4880, shall,1,104561,58648,1,2,1,11.199631690979004
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,5206, mut,1,150867,144364,1,2,1,13.492533683776855
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,5293, notice,1,135308,75066,1,3,1,16.916650772094727
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,5332,_config,2,42784,13560,2,2,1,
Qwen/Qwen2-0.5B-Instruct,The capital of France is,23,5425, prote,1,62324,94152,1,2,1,13.939760208129883
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,350, T,1,67028,68157,1,2,1,10.87165355682373
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,467, W,1,149655,78066,1,2,1,8.095795631408691
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,492,(',1,130450,102543,1,4,1,11.417658805847168
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,607, str,1,98105,62698,1,2,1,11.2527437210083
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,660,'],1,138801,106120,1,2,1,13.352643966674805
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,680,ition,1,138402,134779,1,2,1,12.36232852935791
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,712,per,1,744,9128,1,1,1,5.608520984649658
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,718,add,1,34960,23268,1,1,1,8.5319242477417
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,737, void,1,126753,64075,1,2,1,10.762903213500977
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,818,Cont,1,17548,14776,1,2,1,10.684252738952637
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,825, one,1,35064,62117,1,2,1,10.357831954956055
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,979, when,1,102167,36030,1,2,1,8.571791648864746
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1065,min,1,93761,32834,1,2,1,8.294937133789062
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1104,idth,1,107210,67116,1,2,1,10.727700233459473
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1105, them,1,131751,130426,1,2,1,11.633130073547363
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1183,"[""",1,20965,79747,1,2,1,9.5728178024292
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1228,cript,1,43522,13497,1,2,1,8.069930076599121
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1291,right,1,92627,101749,1,1,1,10.12921142578125
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1302,.g,1,69602,80955,1,2,1,10.550511360168457
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1402,AM,1,34012,3645,1,2,1,5.7093825340271
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1489,fl,1,17494,11458,1,1,1,5.755103588104248
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1546,sole,1,23811,36350,1,2,1,8.710335731506348
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1619, att,1,122023,70540,1,2,1,9.910714149475098
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1822, av,1,72410,44766,1,1,1,9.713874816894531
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1854,uss,1,83800,97978,1,2,1,11.472026824951172
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,1890,AG,1,5436,31410,1,2,1,10.516462326049805
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2095,utes,1,126784,145295,1,2,1,13.30197811126709
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2100, AN,1,35767,27130,1,2,1,10.564239501953125
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2197, document,1,118888,55510,1,2,1,10.159072875976562
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2216,ric,1,54717,31865,1,2,1,8.885283470153809
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2375,erg,1,89389,64625,1,2,1,9.468281745910645
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2512,Action,1,100431,95752,1,2,1,11.779398918151855
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2673,ically,1,130506,128030,1,2,1,11.711445808410645
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2682,vis,1,57756,35900,1,2,1,9.576430320739746
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2700,ponents,1,28089,33537,1,2,1,10.315081596374512
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2752,pen,1,67499,69156,1,1,1,9.452544212341309
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2884, design,1,79459,106087,1,2,1,11.826178550720215
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,2931,quired,1,29801,39820,1,2,1,9.730356216430664
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3114,cribe,1,35756,66702,1,2,1,10.124532699584961
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3182,create,1,12323,50934,1,2,1,11.432418823242188
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3246,agn,1,39281,38593,1,2,1,8.689783096313477
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3314,cul,1,5003,11220,1,1,1,5.452389717102051
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3323,Token,1,34875,9303,1,2,1,9.658502578735352
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3409, word,1,19203,18952,1,2,1,8.96186351776123
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3425, whether,1,115113,111781,1,2,1,12.200063705444336
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3509,node,1,20532,46990,1,2,1,9.708635330200195
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3613, members,1,48867,101816,1,4,1,12.943973541259766
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3738, human,1,13763,3150,1,2,1,5.5177412033081055
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3751,fect,1,73087,47125,1,2,1,10.788235664367676
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,3774, unsigned,1,57097,45090,1,2,1,10.817660331726074
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,4372,avigation,1,113676,141080,1,3,1,15.327873229980469
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,4428, similar,1,6397,32015,1,2,1,9.991009712219238
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,4477,ARE,1,78439,106723,1,2,1,12.416061401367188
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,4520, Sec,1,26188,56996,1,1,1,9.856768608093262
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,4564, connect,1,20351,21668,1,2,1,8.740620613098145
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,4578,tag,1,39402,23285,1,1,1,8.935423851013184
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,4624,Repository,1,65920,75548,1,3,1,13.97229290008545
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,4738,ief,1,9258,2777,1,2,1,7.288344383239746
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,4796, campaign,1,107874,119190,1,2,1,11.500890731811523
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,4880, shall,1,129573,84867,1,2,1,11.266670227050781
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,5206, mut,1,55999,21933,1,2,1,8.417668342590332
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,5293, notice,1,110102,59815,1,2,1,12.071451187133789
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,5332,_config,2,66928,56549,2,2,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,0,5425, prote,1,32675,38287,1,2,1,12.649620056152344
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,350, T,1,17481,31954,1,2,1,8.058816909790039
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,467, W,1,136989,14794,1,2,1,8.229114532470703
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,492,(',1,116629,86296,1,4,1,12.722210884094238
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,607, str,1,18080,4438,1,2,1,7.796496868133545
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,660,'],1,106953,66931,1,2,1,13.558259963989258
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,680,ition,1,111001,96275,1,2,1,12.138263702392578
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,712,per,1,14181,45579,1,1,1,9.739556312561035
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,718,add,1,58483,57724,1,2,1,11.497742652893066
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,737, void,1,138883,101023,1,2,1,13.616521835327148
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,818,Cont,1,23303,43753,1,2,1,12.043905258178711
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,825, one,1,34737,50039,1,2,1,10.5000638961792
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,979, when,1,114988,41874,1,2,1,11.180896759033203
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1065,min,1,101761,53842,1,2,1,10.62816333770752
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1104,idth,1,132043,96366,1,2,1,14.271407127380371
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1105, them,1,127277,93460,1,2,1,13.132206916809082
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1183,"[""",1,16941,35307,1,2,1,10.798754692077637
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1228,cript,1,143134,136154,1,2,1,13.587103843688965
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1291,right,1,94336,74531,1,2,1,11.379654884338379
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1302,.g,1,39579,65596,1,2,1,11.385153770446777
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1402,AM,1,86137,29329,1,2,1,9.864453315734863
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1489,fl,1,63576,19315,1,2,1,9.546753883361816
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1546,sole,1,29803,60651,1,2,1,10.695283889770508
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1619, att,1,131433,69709,1,2,1,12.749162673950195
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1822, av,1,41399,36938,1,2,1,10.737637519836426
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1854,uss,1,67743,72745,1,2,1,12.657870292663574
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,1890,AG,1,18352,21395,1,2,1,10.725104331970215
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2095,utes,1,145071,145492,1,3,1,14.9446382522583
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2100, AN,1,12552,19120,1,2,1,9.821415901184082
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2197, document,1,123014,64567,1,2,1,12.55529499053955
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2216,ric,1,40799,19966,1,2,1,9.908036231994629
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2375,erg,1,111252,102691,1,2,1,11.091591835021973
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2512,Action,1,74830,67853,1,3,1,12.205609321594238
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2673,ically,1,145994,137851,1,3,1,15.220837593078613
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2682,vis,1,84812,66082,1,2,1,12.27400016784668
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2700,ponents,1,36583,63267,1,2,1,13.022930145263672
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2752,pen,1,144177,143757,1,3,1,14.884881019592285
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2884, design,1,14941,15086,1,2,1,11.197022438049316
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,2931,quired,1,114591,106215,1,3,1,15.29982852935791
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3114,cribe,1,140280,144988,1,4,1,15.76717758178711
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3182,create,1,28836,77965,1,2,1,14.779156684875488
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3246,agn,1,76641,57635,1,2,1,12.653068542480469
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3314,cul,1,66615,80035,1,2,1,11.01071548461914
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3323,Token,1,49573,53489,1,2,1,11.590312004089355
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3409, word,1,11365,7443,1,2,1,8.708450317382812
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3425, whether,1,125670,113899,1,2,1,14.285292625427246
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3509,node,1,103946,105244,1,4,1,15.164782524108887
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3613, members,1,18722,44559,1,2,1,11.167646408081055
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3738, human,1,24957,4262,1,2,1,8.04353141784668
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3751,fect,1,90364,65476,1,2,1,11.679145812988281
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,3774, unsigned,1,112001,82806,1,2,1,15.070956230163574
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,4372,avigation,1,97752,100671,1,4,1,15.509078025817871
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,4428, similar,1,3413,28742,1,2,1,9.73967170715332
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,4477,ARE,1,99057,119472,1,3,1,15.311535835266113
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,4520, Sec,1,41811,45365,1,2,1,12.670902252197266
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,4564, connect,1,84709,103018,1,2,1,14.235275268554688
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,4578,tag,1,49624,18464,1,1,1,9.1460599899292
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,4624,Repository,1,35899,33747,1,2,1,13.238737106323242
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,4738,ief,1,40329,81636,1,2,1,10.865696907043457
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,4796, campaign,1,63330,51992,1,2,1,13.15019702911377
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,4880, shall,1,47008,35083,1,2,1,9.13554859161377
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,5206, mut,1,106343,64495,1,2,1,12.015525817871094
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,5293, notice,1,57039,13725,1,2,1,12.055291175842285
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,5332,_config,1,93529,69661,1,5,1,16.783981323242188
Qwen/Qwen2-0.5B-Instruct,The quantum computer,8,5425, prote,1,69290,83503,1,6,1,14.777182579040527
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,350, T,1,4741,5533,1,2,1,6.067468643188477
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,467, W,1,121820,3014,1,1,1,6.398548603057861
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,492,(',1,46552,35853,1,3,1,9.641624450683594
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,607, str,1,1450,197,1,2,1,4.39873743057251
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,660,'],1,140315,77991,1,2,1,14.378483772277832
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,680,ition,1,109484,76429,1,2,1,10.557799339294434
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,712,per,1,11333,80484,1,1,1,8.892523765563965
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,718,add,1,33196,35405,1,1,1,9.367569923400879
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,737, void,1,96993,58058,1,2,1,10.23564624786377
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,818,Cont,1,16469,43780,1,2,1,10.680257797241211
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,825, one,1,15377,17956,1,2,1,9.122106552124023
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,979, when,1,64355,12471,1,2,1,8.84475326538086
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1065,min,1,70603,32610,1,2,1,9.354101181030273
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1104,idth,1,81789,64474,1,2,1,9.480043411254883
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1105, them,1,148642,145876,1,2,1,14.259092330932617
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1183,"[""",1,8101,22840,1,2,1,9.440857887268066
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1228,cript,1,128231,110318,1,2,1,10.753716468811035
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1291,right,1,11301,9698,1,1,1,7.254166126251221
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1302,.g,1,12946,7919,1,2,1,8.519670486450195
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1402,AM,1,123586,57598,1,2,1,10.585372924804688
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1489,fl,1,42280,47805,1,1,1,8.004353523254395
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1546,sole,1,36218,51334,1,2,1,9.324991226196289
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1619, att,1,72675,23266,1,2,1,8.942377090454102
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1822, av,1,7221,1367,1,1,1,6.845898628234863
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1854,uss,1,105197,137466,1,2,1,12.236379623413086
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,1890,AG,1,12334,36057,1,2,1,9.725192070007324
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2095,utes,1,134626,142684,1,2,1,12.41772747039795
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2100, AN,1,8070,6902,1,2,1,9.45447063446045
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2197, document,1,47368,17869,1,2,1,7.902692794799805
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2216,ric,1,35231,27040,1,1,1,8.689065933227539
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2375,erg,1,53742,38771,1,2,1,9.092996597290039
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2512,Action,1,85157,91196,1,3,1,11.834859848022461
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2673,ically,1,142379,131979,1,2,1,12.693900108337402
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2682,vis,1,44545,23098,1,2,1,9.048006057739258
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2700,ponents,1,103988,113243,1,2,1,12.139199256896973
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2752,pen,1,106020,120548,1,2,1,11.842011451721191
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2884, design,1,21442,40972,1,2,1,9.591490745544434
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,2931,quired,1,36536,31259,1,2,1,9.608505249023438
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3114,cribe,1,129261,131784,1,2,1,13.242009162902832
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3182,create,1,9851,37474,1,2,1,10.747316360473633
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3246,agn,1,34630,28227,1,2,1,8.80505657196045
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3314,cul,1,96117,103449,1,2,1,11.122184753417969
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3323,Token,1,85810,51367,1,3,1,12.323341369628906
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3409, word,1,4769,12345,1,2,1,7.245259761810303
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3425, whether,1,121003,107143,1,3,1,13.808470726013184
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3509,node,1,29142,68252,1,2,1,10.044462203979492
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3613, members,1,7537,14328,1,2,1,8.796586990356445
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3738, human,1,44142,19212,1,2,1,8.11180591583252
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3751,fect,1,135518,132863,1,2,1,12.626574516296387
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,3774, unsigned,1,137892,115150,1,2,1,14.658337593078613
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,4372,avigation,1,35242,88406,1,2,1,10.690447807312012
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,4428, similar,1,4010,18955,1,2,1,9.240378379821777
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,4477,ARE,1,42818,15441,1,2,1,9.731537818908691
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,4520, Sec,1,28614,22371,1,1,1,10.426809310913086
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,4564, connect,1,36550,52173,1,2,1,10.152010917663574
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,4578,tag,1,52173,41904,1,1,1,8.877572059631348
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,4624,Repository,1,15063,8899,1,2,1,9.522868156433105
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,4738,ief,1,55966,42845,1,2,1,10.412254333496094
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,4796, campaign,1,45715,64857,1,2,1,10.340004920959473
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,4880, shall,1,63229,49306,1,2,1,10.306892395019531
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,5206, mut,1,74069,16889,1,2,1,9.250494003295898
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,5293, notice,1,47885,28784,1,2,1,9.8590087890625
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,5332,_config,1,68713,67431,1,2,1,13.00403118133545
Qwen/Qwen2-0.5B-Instruct,The quantum computer,15,5425, prote,1,42001,40031,1,2,1,12.356918334960938
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,350, T,2,11046,13347,1,2,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,467, W,2,150988,18285,2,2,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,492,(',1,14280,3766,1,2,1,9.629179954528809
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,607, str,2,140518,80128,2,2,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,660,'],1,86635,57342,1,2,1,10.148131370544434
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,680,ition,1,53408,14928,1,2,1,8.390703201293945
